source_frame_path,perspective_frame_path,view_name,width,height,error
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001080.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_001080_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001110.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_001110_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001140.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_001140_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001170.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_001170_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001230.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_001230_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002280.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_002280_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002670.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_002670_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002910.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_002910_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002940.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_002940_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002970.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_002970_left_30.jpg,left_30,1280,720,
